Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
120523776,00000117,false,Rx,1,8,11,00,00,00,00,00,00,00,
120525776,00000127,false,Rx,1,8,F8,0F,F9,0F,F4,0F,10,FD,
120527776,00000137,false,Rx,1,8,F5,0F,F7,0F,F4,0F,10,13,
120527779,00000086,false,Rx,1,8,C7,10,00,50,00,00,40,F4,
120528776,000003C3,false,Rx,0,6,00,0C,FF,FF,FF,E8,00,00,
120529776,00000147,false,Rx,1,8,F6,0F,F2,0F,F7,0F,10,FD,
120531776,00000157,false,Rx,1,8,F7,0F,F7,0F,F6,0F,10,EE,
120533776,000003D2,false,Rx,0,6,04,06,00,00,00,6A,00,00,
120533777,00000167,false,Rx,1,8,77,BF,00,00,00,00,10,2F,
120535776,00000106,false,Rx,1,8,00,00,00,00,00,00,C0,29,
120537776,00000107,false,Rx,1,8,00,00,00,00,00,00,C0,4C,
120538776,000003C3,false,Rx,0,6,00,0D,FF,FF,FF,ED,00,00,
120539776,00000177,false,Rx,1,8,31,32,31,31,40,00,10,02,
120540777,00000087,false,Rx,1,8,C7,10,00,50,00,00,40,91,
120541776,00000105,false,Rx,1,8,00,00,00,00,00,00,C0,86,
120543776,00000102,false,Rx,1,8,00,00,00,00,00,00,C0,A0,
120545776,00000103,false,Rx,1,8,00,00,00,00,00,00,C0,C5,
120547776,00000101,false,Rx,1,8,00,00,00,00,00,00,C0,0F,
120548776,000003C3,false,Rx,0,6,00,0E,FF,FF,FF,F2,00,00,
120549776,00000111,false,Rx,1,8,11,00,00,00,00,00,00,00,
120551776,00000121,false,Rx,1,8,18,10,1A,10,16,10,20,3F,
120553777,00000131,false,Rx,1,8,16,10,13,10,13,10,20,B4,
120553780,00000080,false,Rx,1,8,C7,10,00,50,00,00,50,7A,
120555776,00000141,false,Rx,1,8,16,10,19,10,16,10,20,C4,
120557776,00000151,false,Rx,1,8,17,10,19,10,13,10,20,0E,
120558776,000003C3,false,Rx,0,6,00,0F,FF,FF,FF,EC,00,00,
120559776,00000161,false,Rx,1,8,32,C1,00,00,00,00,20,23,
120561776,00000112,false,Rx,1,8,11,00,00,00,00,00,00,00,
120563776,00000122,false,Rx,1,8,0F,10,12,10,0F,10,20,4B,
120565776,00000171,false,Rx,1,8,32,32,32,32,3E,00,20,A9,
120566776,00000081,false,Rx,1,8,C7,10,00,50,00,00,50,1F,
120567776,00000132,false,Rx,1,8,0A,10,0A,10,0F,10,20,F8,
120568776,000003C3,false,Rx,0,6,00,00,FF,FF,FF,F4,00,00,
120569776,00000142,false,Rx,1,8,10,10,0E,10,0F,10,20,C6,
120571776,00000152,false,Rx,1,8,0C,10,10,10,13,10,20,30,
120573777,00000162,false,Rx,1,8,D1,C0,00,00,00,00,20,3D,
120575776,000001D6,false,Rx,1,8,22,22,22,22,22,22,29,92,
120577776,000001D7,false,Rx,1,8,22,22,22,22,22,22,29,92,
120578776,000003C3,false,Rx,0,6,00,01,FF,FF,FF,F9,00,00,
120579776,000001D5,false,Rx,1,8,22,22,22,22,22,22,29,92,
120579778,00000082,false,Rx,1,8,C7,10,00,50,00,00,50,B0,
120579779,00000437,false,Rx,2,8,01,00,00,00,6C,02,08,10,
120581776,000001D3,false,Rx,1,8,22,22,22,22,22,22,29,92,
120583776,00000113,false,Rx,1,8,11,00,00,00,00,00,00,00,
120585776,00000123,false,Rx,1,8,14,10,14,10,16,10,20,58,
120587776,00000133,false,Rx,1,8,15,10,EC,0F,16,10,20,B2,
120588776,000003C3,false,Rx,0,6,00,02,FF,FF,FF,F9,00,00,
120589776,00000153,false,Rx,1,8,1A,10,16,10,13,10,20,5E,
120591776,000001D1,false,Rx,1,8,22,22,22,22,22,22,29,92,
120592776,00000083,false,Rx,1,8,C7,10,00,50,00,00,50,D5,
120593777,00000100,false,Rx,1,8,00,00,00,00,00,00,20,D8,
120593785,0000041A,false,Rx,2,8,7E,0D,87,13,CB,CE,00,8B,
120593793,0000041B,false,Rx,2,8,31,32,00,05,2F,75,00,6D,
120593794,0000041C,false,Rx,2,8,F4,01,00,00,07,18,00,A7,
120593795,0000041D,false,Rx,2,8,45,25,10,27,00,02,00,6B,
120593797,0000041E,false,Rx,2,8,00,00,00,00,02,6C,00,A6,
120595777,00000172,false,Rx,1,8,31,32,31,32,3F,00,20,D0,
120597776,00000102,false,Rx,1,8,00,00,00,00,00,00,D0,6D,
120598776,000003C3,false,Rx,0,6,00,03,FF,FF,FF,F9,00,00,
120599776,00000103,false,Rx,1,8,00,00,00,00,00,00,D0,08,
120601776,00000101,false,Rx,1,8,00,00,00,00,00,00,D0,C2,
120603776,000001C6,false,Rx,1,8,22,22,22,22,25,22,42,22,
120605776,000001C7,false,Rx,1,8,22,22,22,22,25,22,42,22,
120605778,00000084,false,Rx,1,8,C7,10,00,50,00,00,50,F3,
120607776,00000115,false,Rx,1,8,11,00,00,00,00,00,00,00,
120608776,000003C3,false,Rx,0,6,00,04,FF,FF,FF,F1,00,00,
120609776,000001C5,false,Rx,1,8,22,22,22,22,25,22,42,22,
120611776,00000125,false,Rx,1,8,19,10,1E,10,1A,10,20,54,
120613776,00000135,false,Rx,1,8,18,10,10,10,16,10,20,0B,
120615776,000001C2,false,Rx,1,8,22,22,22,22,25,22,42,22,
120617776,00000145,false,Rx,1,8,1A,10,1A,10,16,10,20,48,
120618776,000003C3,false,Rx,0,6,00,05,FF,FF,FF,E8,00,00,
120618778,00000085,false,Rx,1,8,C7,10,00,50,00,00,50,96,
120619776,00000155,false,Rx,1,8,19,10,18,10,09,10,20,FB,
120621776,000001C3,false,Rx,1,8,22,22,22,22,25,22,42,22,
120623776,00000165,false,Rx,1,8,1F,C1,00,00,00,00,20,23,
120625776,00000126,false,Rx,1,8,11,10,16,10,10,10,20,51,
120627776,00000146,false,Rx,1,8,16,10,17,10,18,10,20,FD,
120628776,000003C3,false,Rx,0,6,00,06,FF,FF,FF,EE,00,00,
120629776,00000166,false,Rx,1,8,F8,C0,00,00,00,00,20,54,
120631776,00000086,false,Rx,1,8,C7,10,00,50,00,00,50,39,
120631778,000001D0,false,Rx,1,8,22,22,22,22,22,22,29,92,
120633776,000003D2,false,Rx,0,6,04,07,00,00,00,6A,00,00,
120633777,00000117,false,Rx,1,8,11,00,00,00,00,00,00,00,
120635776,00000127,false,Rx,1,8,F8,0F,F9,0F,F4,0F,20,B7,
120637777,00000137,false,Rx,1,8,F5,0F,F7,0F,F5,0F,20,D6,
120638776,000003C3,false,Rx,0,6,00,07,FF,FF,FF,FB,00,00,
120639776,00000147,false,Rx,1,8,F6,0F,F2,0F,F7,0F,20,B7,
120641776,00000167,false,Rx,1,8,63,BF,00,00,00,00,20,B5,
120643777,00000100,false,Rx,1,8,00,00,00,00,00,00,30,15,
120644776,00000087,false,Rx,1,8,C7,10,00,50,00,00,50,5C,
120645776,00000106,false,Rx,1,8,00,00,00,00,00,00,E0,AE,
120647776,00000105,false,Rx,1,8,00,00,00,00,00,00,E0,01,
120648776,000003C3,false,Rx,0,6,00,08,FF,FF,FF,EF,00,00,
120649776,00000110,false,Rx,1,8,11,00,00,00,00,00,00,00,
120651776,00000102,false,Rx,1,8,00,00,00,00,00,00,E0,27,
120653777,00000103,false,Rx,1,8,00,00,00,00,00,00,E0,42,
120655776,00000177,false,Rx,1,8,31,32,31,31,40,00,20,48,
120657776,00000111,false,Rx,1,8,11,00,00,00,00,00,00,00,
120657778,00000080,false,Rx,1,8,C7,10,00,50,00,00,60,30,
120658776,000003C3,false,Rx,0,6,00,09,00,00,00,08,00,00,
120659776,00000121,false,Rx,1,8,1A,10,1A,10,16,10,30,48,
120661776,00000131,false,Rx,1,8,16,10,13,10,13,10,30,79,
120663777,00000141,false,Rx,1,8,16,10,19,10,15,10,30,85,
120665776,00000170,false,Rx,1,8,32,32,31,32,43,00,10,F5,
120667776,00000151,false,Rx,1,8,17,10,19,10,13,10,30,C3,
120668776,000003C3,false,Rx,0,6,00,0A,00,00,00,03,00,00,
120669776,00000161,false,Rx,1,8,32,C1,00,00,00,00,30,EE,
120670776,00000081,false,Rx,1,8,C7,10,00,50,00,00,60,55,
120671776,00000171,false,Rx,1,8,32,32,32,32,3E,00,30,64,
120673777,00000112,false,Rx,1,8,11,00,00,00,00,00,00,00,
120675776,00000122,false,Rx,1,8,0F,10,14,10,0F,10,30,E7,
120677776,00000132,false,Rx,1,8,0A,10,0A,10,0D,10,30,36,
120678776,000003C3,false,Rx,0,6,00,0B,FF,FF,FF,F9,00,00,
120679776,00000152,false,Rx,1,8,0B,10,10,10,14,10,30,F9,
120679779,000003D8,false,Rx,2,3,91,02,00,00,00,00,00,00,
120681776,00000113,false,Rx,1,8,11,00,00,00,00,00,00,00,
120681777,00000437,false,Rx,2,8,01,00,00,00,6C,02,09,97,
120683776,00000123,false,Rx,1,8,14,10,14,10,16,10,30,95,
120683779,00000082,false,Rx,1,8,C7,10,00,50,00,00,60,FA,
120685776,00000133,false,Rx,1,8,15,10,EC,0F,16,10,30,7F,
120687776,00000143,false,Rx,1,8,0F,10,16,10,16,10,30,89,
120688776,000003C3,false,Rx,0,6,00,0C,FF,FF,FF,F4,00,00,
120689776,00000153,false,Rx,1,8,1A,10,16,10,13,10,30,93,
120691776,00000163,false,Rx,1,8,BA,C0,00,00,00,00,30,11,
120693777,00000106,false,Rx,1,8,00,00,00,00,00,00,00,1C,
120693785,0000041A,false,Rx,2,8,7E,0D,87,13,CB,CE,01,0C,
120693793,0000041B,false,Rx,2,8,31,32,00,05,2F,75,01,EA,
120693794,0000041C,false,Rx,2,8,F4,01,00,00,07,18,01,20,
120693795,0000041D,false,Rx,2,8,45,25,10,27,00,02,01,EC,
120693796,0000041E,false,Rx,2,8,00,00,00,00,02,6C,01,21,
120695776,00000173,false,Rx,1,8,32,32,32,32,40,00,30,EF,
120696777,00000083,false,Rx,1,8,C7,10,00,50,00,00,60,9F,
120697776,00000172,false,Rx,1,8,31,32,31,32,3E,00,30,92,
120698776,000003C3,false,Rx,0,6,00,0D,FF,FF,FF,F6,00,00,
120699776,00000105,false,Rx,1,8,00,00,00,00,00,00,00,B3,
120701776,00000100,false,Rx,1,8,00,00,00,00,00,00,40,4C,
120703776,00000102,false,Rx,1,8,00,00,00,00,00,00,00,95,
120705776,00000103,false,Rx,1,8,00,00,00,00,00,00,00,F0,
120707776,00000101,false,Rx,1,8,00,00,00,00,00,00,00,3A,
120708776,000003C3,false,Rx,0,6,00,0E,FF,FF,FF,ED,00,00,
120709776,00000115,false,Rx,1,8,11,00,00,00,00,00,00,00,
120709778,00000084,false,Rx,1,8,C7,10,00,50,00,00,60,B9,
120711776,00000125,false,Rx,1,8,19,10,1E,10,1B,10,30,16,
120713777,00000135,false,Rx,1,8,18,10,10,10,18,10,30,CF,
120715776,00000145,false,Rx,1,8,1A,10,1B,10,15,10,30,63,
120717776,00000155,false,Rx,1,8,19,10,18,10,09,10,30,36,
120718776,000003C3,false,Rx,0,6,00,0F,FF,FF,FF,F5,00,00,
120719776,00000165,false,Rx,1,8,1F,C1,00,00,00,00,30,EE,
120721777,00000116,false,Rx,1,8,11,00,00,00,00,00,00,00,
120722776,00000085,false,Rx,1,8,C7,10,00,50,00,00,60,DC,
120723776,00000175,false,Rx,1,8,31,31,31,31,3C,00,30,C7,
120725776,00000126,false,Rx,1,8,11,10,17,10,10,10,30,F6,
120727776,00000136,false,Rx,1,8,10,10,12,10,0C,10,30,78,
120728776,000003C3,false,Rx,0,6,00,00,FF,FF,FF,EC,00,00,
120729776,00000146,false,Rx,1,8,15,10,16,10,18,10,30,BD,
120731776,00000156,false,Rx,1,8,0E,10,14,10,16,10,30,F2,
120733776,000003D2,false,Rx,0,6,04,08,00,00,00,6A,00,00,
120733777,00000117,false,Rx,1,8,11,00,00,00,00,00,00,00,
120735776,00000127,false,Rx,1,8,F8,0F,F9,0F,F4,0F,30,7A,
120735779,00000086,false,Rx,1,8,C7,10,00,50,00,00,60,73,
120737776,00000137,false,Rx,1,8,F5,0F,F7,0F,F4,0F,30,94,
120738776,000003C3,false,Rx,0,6,00,01,FF,FF,FF,F0,00,00,
120739776,00000147,false,Rx,1,8,F6,0F,F2,0F,F5,0F,30,79,
120741776,00000176,false,Rx,1,8,32,32,32,32,3E,00,30,42,
120743776,00000157,false,Rx,1,8,F7,0F,F7,0F,F6,0F,30,69,
120745776,00000100,false,Rx,1,8,00,00,00,00,00,00,50,81,
120747776,00000167,false,Rx,1,8,77,BF,00,00,00,00,30,A8,
120748776,000003C3,false,Rx,0,6,00,02,FF,FF,FF,F8,00,00,
120748777,00000087,false,Rx,1,8,C7,10,00,50,00,00,60,16,
120749776,00000107,false,Rx,1,8,00,00,00,00,00,00,10,B4,
120751776,00000106,false,Rx,1,8,00,00,00,00,00,00,10,D1,
120753777,00000177,false,Rx,1,8,31,32,31,31,41,00,30,0A,
120755776,00000105,false,Rx,1,8,00,00,00,00,00,00,10,7E,
120757776,00000102,false,Rx,1,8,00,00,00,00,00,00,10,58,
120758776,000003C3,false,Rx,0,6,00,03,FF,FF,FF,E6,00,00,
120759777,00000103,false,Rx,1,8,00,00,00,00,00,00,10,3D,
120761776,00000101,false,Rx,1,8,00,00,00,00,00,00,10,F7,
120761779,00000080,false,Rx,1,8,C7,10,00,50,00,00,70,FD,
120763776,00000120,false,Rx,1,8,15,10,1A,10,1A,10,20,B6,
120765776,00000130,false,Rx,1,8,18,10,11,10,15,10,20,01,
120767776,00000111,false,Rx,1,8,11,00,00,00,00,00,00,00,
120768776,000003C3,false,Rx,0,6,00,04,FF,FF,FF,E3,00,00,
120769776,00000131,false,Rx,1,8,18,10,13,10,15,10,40,24,
120771776,00000151,false,Rx,1,8,17,10,19,10,13,10,40,9A,
120773777,00000112,false,Rx,1,8,11,00,00,00,00,00,00,00,
120774776,00000081,false,Rx,1,8,C7,10,00,50,00,00,70,98,
120775776,00000122,false,Rx,1,8,0F,10,12,10,0F,10,40,DF,
120777776,00000132,false,Rx,1,8,0A,10,0A,10,0D,10,40,6F,
120778776,000003C3,false,Rx,0,6,00,05,FF,FF,FF,EB,00,00,
120779776,00000142,false,Rx,1,8,10,10,0F,10,0F,10,40,38,
120779779,00000437,false,Rx,2,8,01,00,00,00,6C,02,0A,1E,
120781776,00000152,false,Rx,1,8,0B,10,10,10,14,10,40,A0,
120783776,00000162,false,Rx,1,8,D1,C0,00,00,00,00,40,A9,
120785776,00000171,false,Rx,1,8,32,32,32,32,3F,00,40,B2,
120787776,000001D6,false,Rx,1,8,22,22,22,22,22,22,29,92,
120787778,00000082,false,Rx,1,8,C7,10,00,50,00,00,70,37,
120788776,000003C3,false,Rx,0,6,00,06,FF,FF,FF,EA,00,00,
120789776,000001D7,false,Rx,1,8,22,22,22,22,22,22,29,92,
120791777,00000113,false,Rx,1,8,11,00,00,00,00,00,00,00,
120793777,00000123,false,Rx,1,8,14,10,13,10,16,10,40,C7,
120793785,0000041A,false,Rx,2,8,7E,0D,87,13,CB,CE,02,85,
120793793,0000041B,false,Rx,2,8,31,32,00,05,2F,75,02,63,
120793794,0000041C,false,Rx,2,8,F4,01,00,00,07,18,02,A9,
120793795,0000041D,false,Rx,2,8,45,25,10,27,00,02,02,65,
120793797,0000041E,false,Rx,2,8,00,00,00,00,02,6C,02,A8,
120795776,00000133,false,Rx,1,8,15,10,EC,0F,16,10,40,26,
120797776,00000153,false,Rx,1,8,1A,10,16,10,13,10,40,CA,
120798776,000003C3,false,Rx,0,6,00,07,FF,FF,FF,EB,00,00,
120799776,00000173,false,Rx,1,8,32,32,32,32,40,00,40,B6,
120800777,00000083,false,Rx,1,8,C7,10,00,50,00,00,70,52,
120801776,00000172,false,Rx,1,8,31,32,31,32,3E,00,40,CB,
120803776,00000106,false,Rx,1,8,00,00,00,00,00,00,20,9B,
120805776,000001D3,false,Rx,1,8,22,22,22,22,22,22,29,92,
120807776,00000100,false,Rx,1,8,00,00,00,00,00,00,60,CB,
120808776,000003C3,false,Rx,0,6,00,08,FF,FF,FF,EE,00,00,
120809776,00000102,false,Rx,1,8,00,00,00,00,00,00,20,12,
120811776,00000103,false,Rx,1,8,00,00,00,00,00,00,20,77,
120813777,00000101,false,Rx,1,8,00,00,00,00,00,00,20,BD,
120813780,00000084,false,Rx,1,8,C7,10,00,50,00,00,70,74,
120815776,00000115,false,Rx,1,8,11,00,00,00,00,00,00,00,
120817776,000001C6,false,Rx,1,8,22,22,22,22,25,22,42,22,
120818776,000003C3,false,Rx,0,6,00,09,FF,FF,FF,FF,00,00,
120819776,000001C7,false,Rx,1,8,22,22,22,22,25,22,42,22,
120821776,00000125,false,Rx,1,8,1B,10,1E,10,1A,10,40,7A,
120823776,00000135,false,Rx,1,8,18,10,10,10,18,10,40,96,
120825776,00000145,false,Rx,1,8,1A,10,1A,10,16,10,40,DC,
120826777,00000085,false,Rx,1,8,C7,10,00,50,00,00,70,11,
120827777,00000155,false,Rx,1,8,19,10,18,10,09,10,40,6F,
120828776,000003C3,false,Rx,0,6,00,0A,FF,FF,FF,F2,00,00,
120829776,00000165,false,Rx,1,8,1F,C1,00,00,00,00,40,B7,
120831776,00000175,false,Rx,1,8,31,31,31,31,3C,00,40,9E,
120833776,000001C5,false,Rx,1,8,22,22,22,22,25,22,42,22,
120833778,000003D2,false,Rx,0,6,04,09,00,00,00,6A,00,00,
120835776,00000146,false,Rx,1,8,15,10,17,10,18,10,40,8E,
120837776,000001C3,false,Rx,1,8,22,22,22,22,25,22,42,22,
120838776,000003C3,false,Rx,0,6,00,0B,FF,FF,FF,F6,00,00,
120839776,00000117,false,Rx,1,8,11,00,00,00,00,00,00,00,
120839778,00000086,false,Rx,1,8,C7,10,00,50,00,00,70,BE,
120841776,00000127,false,Rx,1,8,F8,0F,F8,0F,F4,0F,40,49,
120843776,000001D0,false,Rx,1,8,22,22,22,22,22,22,29,92,
120845776,00000137,false,Rx,1,8,F5,0F,F7,0F,F4,0F,40,CD,
120847776,00000147,false,Rx,1,8,F6,0F,F2,0F,F7,0F,40,23,
120848776,000003C3,false,Rx,0,6,00,0C,FF,FF,FF,F9,00,00,
120849776,00000167,false,Rx,1,8,63,BF,00,00,00,00,40,21,
120851776,00000177,false,Rx,1,8,31,32,31,31,40,00,40,DC,
120852776,00000087,false,Rx,1,8,C7,10,00,50,00,00,70,DB,
120853777,00000110,false,Rx,1,8,11,00,00,00,00,00,00,00,
120855776,00000100,false,Rx,1,8,00,00,00,00,00,00,70,06,
120857776,00000106,false,Rx,1,8,00,00,00,00,00,00,30,56,
120858776,000003C3,false,Rx,0,6,00,0D,FF,FF,FF,F1,00,00,
120859777,00000107,false,Rx,1,8,00,00,00,00,00,00,30,33,
120861776,00000105,false,Rx,1,8,00,00,00,00,00,00,30,F9,
120863777,00000102,false,Rx,1,8,00,00,00,00,00,00,30,DF,
120865776,00000103,false,Rx,1,8,00,00,00,00,00,00,30,BA,
120865779,00000080,false,Rx,1,8,C7,10,00,50,00,00,80,82,
120867776,00000120,false,Rx,1,8,13,10,1A,10,1A,10,30,A8,
120868776,000003C3,false,Rx,0,6,00,0E,FF,FF,FF,F1,00,00,
120869777,00000140,false,Rx,1,8,17,10,17,10,18,10,30,2E,
120871777,00000111,false,Rx,1,8,11,00,00,00,00,00,00,00,
120873777,00000170,false,Rx,1,8,32,32,32,32,42,00,30,43,
120875776,00000121,false,Rx,1,8,18,10,1A,10,16,10,50,66,
120877776,00000131,false,Rx,1,8,16,10,13,10,15,10,50,E8,
120878776,00000081,false,Rx,1,8,C7,10,00,50,00,00,80,E7,
120878777,000003C3,false,Rx,0,6,00,0F,FF,FF,FF,E3,00,00,
120879776,00000141,false,Rx,1,8,16,10,19,10,15,10,50,11,
120879779,00000437,false,Rx,2,8,01,00,00,00,6C,02,0B,99,
120881776,00000112,false,Rx,1,8,11,00,00,00,00,00,00,00,
120883776,00000151,false,Rx,1,8,17,10,19,10,13,10,50,57,
120885776,00000161,false,Rx,1,8,32,C1,00,00,00,00,50,7A,
120887776,00000171,false,Rx,1,8,32,32,32,32,3E,00,50,F0,
120888776,000003C3,false,Rx,0,6,00,00,FF,FF,FF,E1,00,00,
120889776,00000113,false,Rx,1,8,11,00,00,00,00,00,00,00,
120891776,00000123,false,Rx,1,8,14,10,14,10,16,10,50,01,
120891779,00000082,false,Rx,1,8,C7,10,00,50,00,00,80,48,
120893781,0000041A,false,Rx,2,8,7E,0D,87,13,CB,CE,03,02,
120893789,0000041B,false,Rx,2,8,31,32,00,05,2E,75,03,53,
120893790,0000041C,false,Rx,2,8,F4,01,00,00,07,18,03,2E,
120893791,0000041D,false,Rx,2,8,45,25,10,27,00,02,03,E2,
120893793,0000041E,false,Rx,2,8,00,00,00,00,02,6C,03,2F,
120893794,00000133,false,Rx,1,8,15,10,EC,0F,16,10,50,EB,
120895776,00000143,false,Rx,1,8,0D,10,16,10,16,10,50,A7,
120897776,00000153,false,Rx,1,8,1A,10,16,10,13,10,50,07,
120898776,000003C3,false,Rx,0,6,00,01,FF,FF,FF,FA,00,00,
120899776,00000163,false,Rx,1,8,BA,C0,00,00,00,00,50,85,
120901776,00000173,false,Rx,1,8,32,32,32,32,40,00,50,7B,
120903776,00000172,false,Rx,1,8,31,32,31,32,3E,00,50,06,
120904776,00000083,false,Rx,1,8,C7,10,00,50,00,00,80,2D,
120905776,00000106,false,Rx,1,8,00,00,00,00,00,00,40,0F,
120907776,00000107,false,Rx,1,8,00,00,00,00,00,00,40,6A,
120908776,000003C3,false,Rx,0,6,00,02,FF,FF,FF,FC,00,00,
120909777,00000105,false,Rx,1,8,00,00,00,00,00,00,40,A0,
120911776,00000100,false,Rx,1,8,00,00,00,00,00,00,80,79,
120913777,00000102,false,Rx,1,8,00,00,00,00,00,00,40,86,
120915776,00000115,false,Rx,1,8,11,00,00,00,00,00,00,00,
120917776,00000103,false,Rx,1,8,00,00,00,00,00,00,40,E3,
120917779,00000084,false,Rx,1,8,C7,10,00,50,00,00,80,0B,
120918776,000003C3,false,Rx,0,6,00,03,FF,FF,FF,F6,00,00,
120919776,00000101,false,Rx,1,8,00,00,00,00,00,00,40,29,
120921776,00000125,false,Rx,1,8,19,10,1E,10,1A,10,50,0D,
120923776,00000135,false,Rx,1,8,18,10,10,10,18,10,50,5B,
120925776,00000145,false,Rx,1,8,1A,10,1A,10,15,10,50,9D,
120927776,00000155,false,Rx,1,8,19,10,18,10,09,10,50,A2,
120928776,000003C3,false,Rx,0,6,00,04,FF,FF,FF,F9,00,00,
120929776,00000165,false,Rx,1,8,1F,C1,00,00,00,00,50,7A,
120930777,00000085,false,Rx,1,8,C7,10,00,50,00,00,80,6E,
120931776,00000175,false,Rx,1,8,31,31,31,31,3C,00,50,53,
120933776,000003D2,false,Rx,0,6,04,0A,00,00,00,6A,00,00,
120933777,00000116,false,Rx,1,8,11,00,00,00,00,00,00,00,
120935776,00000126,false,Rx,1,8,11,10,17,10,10,10,50,62,
120937776,00000136,false,Rx,1,8,10,10,10,10,0C,10,50,38,
120938776,000003C3,false,Rx,0,6,00,05,FF,FF,FF,F4,00,00,
120939776,00000156,false,Rx,1,8,0E,10,13,10,14,10,50,6E,
120941776,00000117,false,Rx,1,8,11,00,00,00,00,00,00,00,
120943776,00000086,false,Rx,1,8,C7,10,00,50,00,00,80,C1,
120943778,00000127,false,Rx,1,8,F8,0F,F9,0F,F4,0F,50,EE,
120945776,00000137,false,Rx,1,8,F5,0F,F7,0F,F4,0F,50,00,
120947776,00000147,false,Rx,1,8,F6,0F,F2,0F,F7,0F,50,EE,
120948776,000003C3,false,Rx,0,6,00,06,00,00,00,04,00,00,
120949776,00000157,false,Rx,1,8,F7,0F,F7,0F,F6,0F,50,FD,
120951776,00000167,false,Rx,1,8,77,BF,00,00,00,00,50,3C,
120953776,00000176,false,Rx,1,8,32,32,32,32,3D,00,50,5A,
120955776,00000110,false,Rx,1,8,11,00,00,00,00,00,00,00,
120956776,00000087,false,Rx,1,8,C7,10,00,50,00,00,80,A4,
120957776,00000100,false,Rx,1,8,00,00,00,00,00,00,90,B4,
120958776,000003C3,false,Rx,0,6,00,07,FF,FF,FF,F1,00,00,
120959776,00000107,false,Rx,1,8,00,00,00,00,00,00,50,A7,
120961776,00000106,false,Rx,1,8,00,00,00,00,00,00,50,C2,
120963776,00000177,false,Rx,1,8,31,32,31,31,40,00,50,11,
120965776,00000105,false,Rx,1,8,00,00,00,00,00,00,50,6D,
120967776,00000120,false,Rx,1,8,15,10,1A,10,1A,10,40,22,
120968776,000003C3,false,Rx,0,6,00,08,00,00,00,00,00,00,
120969776,00000130,false,Rx,1,8,18,10,11,10,15,10,40,95,
120969779,00000080,false,Rx,1,8,C7,10,00,50,00,00,90,4F,
120971776,00000102,false,Rx,1,8,00,00,00,00,00,00,50,4B,
120973777,00000150,false,Rx,1,8,09,10,1E,10,1B,10,40,40,
120975776,00000111,false,Rx,1,8,11,00,00,00,00,00,00,00,
120977776,00000121,false,Rx,1,8,18,10,1A,10,16,10,60,2C,
120978776,000003C3,false,Rx,0,6,00,09,FF,FF,FF,EF,00,00,
120979776,00000437,false,Rx,2,8,01,00,00,00,6C,02,0C,0C,
120979778,00000131,false,Rx,1,8,16,10,13,10,13,10,60,A7,
120981776,00000141,false,Rx,1,8,17,10,19,10,15,10,60,06,
120982777,00000081,false,Rx,1,8,C7,10,00,50,00,00,90,2A,
120983776,00000161,false,Rx,1,8,32,C1,00,00,00,00,60,30,
120985776,00000171,false,Rx,1,8,32,32,32,32,3E,00,60,BA,
120987776,00000112,false,Rx,1,8,11,00,00,00,00,00,00,00,
120988776,000003C3,false,Rx,0,6,00,0A,FF,FF,FF,F0,00,00,
120989776,00000132,false,Rx,1,8,0A,10,0A,10,0D,10,60,E8,
120991776,00000152,false,Rx,1,8,0B,10,10,10,13,10,60,AD,
120993781,0000041A,false,Rx,2,8,7E,0D,87,13,CB,CE,04,97,
120993789,0000041B,false,Rx,2,8,31,32,00,05,2F,75,04,71,
120993790,0000041C,false,Rx,2,8,F4,01,00,00,07,18,04,BB,
120993791,0000041D,false,Rx,2,8,45,25,10,27,00,02,04,77,
120993793,0000041E,false,Rx,2,8,00,00,00,00,02,6C,04,BA,
120993795,00000113,false,Rx,1,8,11,00,00,00,00,00,00,00,
120995776,00000123,false,Rx,1,8,14,10,14,10,16,10,60,4B,
120995779,00000082,false,Rx,1,8,C7,10,00,50,00,00,90,85,
120997776,00000133,false,Rx,1,8,15,10,EC,0F,16,10,60,A1,
120998776,000003C3,false,Rx,0,6,00,0B,FF,FF,FF,F6,00,00,
120999776,00000143,false,Rx,1,8,0F,10,16,10,16,10,60,57,
121001776,00000153,false,Rx,1,8,1A,10,16,10,13,10,60,4D,
121003776,000001D6,false,Rx,1,8,22,22,22,22,22,22,29,92,
121005776,00000163,false,Rx,1,8,BA,C0,00,00,00,00,60,CF,
121007776,00000172,false,Rx,1,8,31,32,31,32,3F,00,60,C3,
121008776,000003C3,false,Rx,0,6,00,0C,FF,FF,FF,F2,00,00,
121008777,00000083,false,Rx,1,8,C7,10,00,50,00,00,90,E0,
121009776,000001D2,false,Rx,1,8,22,22,22,22,22,22,29,92,
121011776,00000106,false,Rx,1,8,00,00,00,00,00,00,60,88,
121013777,00000107,false,Rx,1,8,00,00,00,00,00,00,60,ED,
121015776,000001D3,false,Rx,1,8,22,22,22,22,22,22,29,92,
121017776,000001D1,false,Rx,1,8,22,22,22,22,22,22,29,92,
121018776,000003C3,false,Rx,0,6,00,0D,FF,FF,FF,FA,00,00,
121019776,00000105,false,Rx,1,8,00,00,00,00,00,00,60,27,
121021776,00000100,false,Rx,1,8,00,00,00,00,00,00,A0,FE,
121021780,00000084,false,Rx,1,8,C7,10,00,50,00,00,90,C6,
